"year","country","location","wind_speed"
2014,"Estonia","Waltersfurt",43.1627966516554
2010,"Guam","East Amberberg",43.16308756624693
2022,"Haiti","North Georgeton",43.16349555349253
2013,"Czech Republic","Tanyastad",43.16643305722718
2005,"Montserrat","Franklinshire",43.17025480561151
2001,"Svalbard & Jan Mayen Islands","Potterburgh",43.17141339451704
2001,"Lao People's Democratic Republic","East Juantown",43.17732529605331
2017,"Denmark","Aguirreberg",43.17762539705515
2014,"Djibouti","Port Timothy",43.18515248378089
2021,"Cook Islands","East Mauricehaven",43.18620430788541
2007,"Honduras","New Billymouth",43.19246554244343
2010,"Peru","Jessicaville",43.19265633596682
2020,"Greece","New Melanie",43.1946864334574
2011,"Tajikistan","East Judith",43.19527735896249
2013,"Australia","Turnerstad",43.20441041532564
2001,"Malaysia","North Bobbystad",43.20704013390024
2019,"Mayotte","East Jamiemouth",43.20794648541999
2014,"Vanuatu","North Ashleyport",43.21611953129637
2001,"Haiti","Lake Laurafurt",43.22631859093016
2004,"Mauritius","Kevinburgh",43.227846936072126
2014,"Anguilla","North Joy",43.23403269638072
2019,"Angola","Amandatown",43.24036323978746
2015,"Slovakia (Slovak Republic)","West Scott",43.26014532415581
2020,"Albania","Port Patricia",43.26597034725921
2003,"Qatar","Lake Eddiefurt",43.26617595336411
2001,"Kiribati","Mejiafurt",43.26671929128685
2014,"Egypt","East Meagan",43.27430034867578
2007,"Sao Tome and Principe","West Kimberly",43.28308664326608
2014,"Luxembourg","Fieldsfurt",43.285676347345294
2009,"Philippines","South Matthewstad",43.29151477454735
2005,"Saint Vincent and the Grenadines","East Joshuaview",43.30201437168018
2020,"Libyan Arab Jamahiriya","Melissaland",43.30299364469348
2002,"Senegal","South Karenside",43.31272198607485
2010,"Sudan","East Stephenstad",43.31327109027376
2018,"British Indian Ocean Territory (Chagos Archipelago)","Mooretown",43.31719086428112
2018,"Bosnia and Herzegovina","West Daisy",43.32136702728075
2020,"Kuwait","East Daniel",43.32490421809368
2016,"Congo","New Dawn",43.33120605316536
2012,"Tuvalu","North Kellymouth",43.33256275257386
2022,"Anguilla","Jeremiahhaven",43.334508420671874
2013,"British Indian Ocean Territory (Chagos Archipelago)","South Pamelahaven",43.33480083491904
2021,"Mozambique","Port Katie",43.33787663187006
2002,"Colombia","North Andres",43.34127886761218
2013,"Madagascar","Robinsonport",43.35200909338326
2019,"Trinidad and Tobago","Armstrongshire",43.35318718787136
2011,"Wallis and Futuna","Douglaschester",43.365380571465714
2006,"Netherlands Antilles","Andrewstad",43.366991321741885
2018,"Barbados","Wilsonberg",43.37649194703639
2008,"Trinidad and Tobago","Zimmermanfort",43.387200905266766
2005,"Armenia","Jeffreychester",43.38790353771251
2000,"Montenegro","East Erin",43.392058177145
2019,"Turks and Caicos Islands","Burkehaven",43.40167000829892
2003,"Niue","East Jeremy",43.40816530057848
2004,"Korea","Dayside",43.41229814513
2004,"Denmark","Jamesville",43.41991930140061
2012,"Ukraine","East Davidton",43.42033185901425
2020,"Sierra Leone","Moorehaven",43.432425711600175
2014,"Guinea","Yolandastad",43.43760153659175
2010,"Rwanda","New Joseph",43.439744809564935
2013,"Uganda","Mcgeeside",43.44144116205389
2016,"Anguilla","North Jay",43.443775460818806
2000,"Reunion","Williambury",43.44641627003914
2003,"Ireland","Kaylatown",43.45655848421489
2012,"Micronesia","Lake Rebecca",43.45770788615856
2002,"Saudi Arabia","Sandramouth",43.45827032693589
2004,"Netherlands","New Cameronfurt",43.45937162745837
2008,"Guinea","South David",43.47391209393454
2015,"Cameroon","Maryport",43.47457809137039
2015,"Costa Rica","Sarahport",43.47492119849021
2009,"Niue","Lake Sara",43.47515874048035
2022,"Ethiopia","Desireeton",43.4772986439679
2015,"Canada","Port Jonathanbury",43.4817485058629
2006,"Belize","Port Charles",43.48798890419781
2010,"Jordan","Tapiastad",43.50429156655597
2011,"Mayotte","Deborahshire",43.514895649267984
2005,"Panama","Joshuashire",43.51783693394516
2011,"Gibraltar","New Jessica",43.52773207714621
2012,"Belgium","Carterburgh",43.53104374898688
2003,"Mozambique","West Angela",43.53876714631326
2017,"Denmark","West John",43.54335153519475
2022,"Egypt","Port Carlos",43.54824995234032
2017,"Somalia","New Patrickland",43.54928447131114
2019,"French Guiana","West Jesse",43.550867534074975
2016,"Canada","South Angelamouth",43.553685542756206
2002,"Jordan","Lake Randall",43.55464706603247
2000,"Bosnia and Herzegovina","Alexischester",43.558018124866834
2000,"Comoros","New Desiree",43.559687006398
2016,"Suriname","Kevinmouth",43.56725915828943
2020,"Zambia","Lake Kristin",43.57295729868337
2018,"Costa Rica","West Robertmouth",43.57561593435173
2014,"Fiji","Dodsonbury",43.58236535258533
2007,"Portugal","New Waynefort",43.5829960321178
2006,"Wallis and Futuna","Lucasland",43.58594729027212
2002,"Vietnam","Richardside",43.589292099587205
2012,"Rwanda","West Michael",43.59176451474423
2016,"Malta","New Courtneyburgh",43.5917997175338
2007,"Brunei Darussalam","West Rebecca",43.60247099199121
2018,"Bouvet Island (Bouvetoya)","North Joseph",43.60999470015992
2007,"Hungary","West Jason",43.61455482856321
2001,"Burkina Faso","New Kathrynborough",43.61549486981647
2020,"Papua New Guinea","Lake Cynthiamouth",43.61607505150523
2014,"Swaziland","Atkinsonside",43.61643406837737
2019,"Qatar","Aaronview",43.6218507320548
2014,"Reunion","East Anthonyland",43.6246321049995
2021,"United Kingdom","North Shannon",43.629808664641125
2000,"Brunei Darussalam","South Jennifer",43.63650174955278
2005,"Netherlands","West Rachelville",43.63971727552924
2020,"Papua New Guinea","Port Charles",43.662921222518726
2009,"Tanzania","Priceview",43.670044973355374
2000,"Bosnia and Herzegovina","Sarahside",43.67370179436949
2007,"Saint Martin","North Christineburgh",43.67982695330447
2017,"Samoa","East Darylport",43.69896695099881
2020,"South Africa","West Amyport",43.70337518009732
2006,"Sudan","Lake Jason",43.70522170867356
2022,"Rwanda","Vazquezland",43.708148029528886
2012,"Dominica","South Courtneymouth",43.712556780886445
2016,"Ghana","Ramirezborough",43.71341380884167
2003,"Cambodia","East Denise",43.71428876447312
2011,"Spain","North Seanview",43.72055876410414
2008,"United States Virgin Islands","New Cathychester",43.72266705470905
2000,"Indonesia","East Marissaside",43.72496364859098
2014,"Liechtenstein","Julieborough",43.72648923064658
2020,"Christmas Island","North Edward",43.72847802913336
2015,"United States of America","Weeksbury",43.72911071627947
2014,"Equatorial Guinea","East Gerald",43.72962142246877
2018,"Australia","Grossstad",43.7366845149723
2016,"Saint Barthelemy","Barnesmouth",43.74720799948867
2000,"Bouvet Island (Bouvetoya)","Scottmouth",43.7478376038029
2011,"North Macedonia","New Lisaport",43.749961921823896
2004,"Congo","Lake Kelly",43.76722287074799
2004,"Brunei Darussalam","West Georgeborough",43.771690833437496
2001,"United Arab Emirates","Lake Jasonberg",43.77171084375304
2017,"Panama","New Marie",43.77380427447514
2015,"Nigeria","North Cheryl",43.77499604354776
2022,"Brunei Darussalam","Simonville",43.77654193174878
2011,"Cuba","East Patricia",43.780202932893495
2020,"Costa Rica","New Steven",43.78080136108517
2012,"Niue","Pittmanburgh",43.782398472411664
2013,"Lebanon","South John",43.79210703048229
2002,"Lao People's Democratic Republic","Johnhaven",43.81411315088409
2000,"Nicaragua","New Nicholasfurt",43.814464918711096
2001,"Iraq","Port Leahmouth",43.8183867767693
2001,"Tanzania","Allenville",43.81910103178359
2012,"Myanmar","East Williehaven",43.82058470733053
2006,"Tunisia","East Edwin",43.82658673481018
2012,"Malaysia","Christopherfort",43.83115167461796
2017,"Niger","Kelleyport",43.83463889977436
2015,"Finland","Alvaradoburgh",43.83603715393523
2006,"Palestinian Territory","East Jamesview",43.8533061732103
2015,"Nepal","West Carlos",43.853363660645805
2009,"Samoa","South Philip",43.85534797411932
2007,"Lesotho","Veronicaton",43.85576223952328
2005,"India","South Robertstad",43.85992077512702
2000,"Togo","Jayville",43.86111530485764
2005,"Cape Verde","Joshuamouth",43.86815196349836
2022,"Kenya","Spencerchester",43.88529317992011
2014,"Estonia","South Lindamouth",43.88805361447712
2019,"Kyrgyz Republic","Harrisfurt",43.888551719286944
2014,"Holy See (Vatican City State)","South Scott",43.89052217700988
2010,"Thailand","East Elainehaven",43.89269735348588
2009,"Ukraine","New David",43.893651305924806
2010,"Guinea-Bissau","New Phillip",43.896533052411726
2016,"Norfolk Island","Port Lindaberg",43.89711230659515
2008,"New Caledonia","New Christinestad",43.898540484310686
2007,"Georgia","Petersonview",43.90020330065665
2010,"Guinea","Williamsburgh",43.90029502945946
2018,"Maldives","Kennethport",43.901178011579006
2008,"Northern Mariana Islands","North Evelyn",43.90612000841298
2005,"Estonia","South Steven",43.9126727724588
2003,"United States Virgin Islands","Sarahchester",43.91347806491046
2004,"Sierra Leone","Pierceborough",43.91643450347508
2008,"Cook Islands","Jonesfort",43.92277424110874
2005,"Myanmar","Coryside",43.925851824221525
2012,"Tuvalu","Wilsonville",43.93096440007619
2002,"Tajikistan","Lake Robinburgh",43.93310218234597
2011,"Central African Republic","Susanfurt",43.93316036020563
2002,"Cyprus","South Brianna",43.9373689312127
2010,"Mongolia","New Catherinestad",43.94817536158065
2017,"Guatemala","Prattside",43.95046991905856
2000,"Senegal","East Robert",43.9538027859117
2019,"Malta","New Timothy",43.95898231709032
2014,"Micronesia","Jessicaview",43.95983786945734
2010,"Montserrat","Coleshire",43.96189588428363
2000,"Taiwan","Thompsonshire",43.962215750526006
2000,"Georgia","New Dianechester",43.96716017030886
2018,"Bangladesh","Shirleyville",43.9706708945126
2006,"Ireland","North Mirandatown",43.975868208552114
2006,"Belarus","Lake Phillipview",43.97706614708845
2009,"United States Virgin Islands","North Jamesstad",43.977214917084815
2009,"Cameroon","Port Cindy",43.97853950425829
2012,"Iran","Jeffersonberg",43.9854483573732
2017,"Timor-Leste","North Charles",43.98734104724577
2021,"Togo","Barbaramouth",43.98923739392725
2022,"Lao People's Democratic Republic","Grahamland",43.99350336302151
2021,"Puerto Rico","Port Christinehaven",44.000869897029474
2000,"Guernsey","New Tracifort",44.00139813142196
2021,"Guinea","Ryanstad",44.002400808289806
2006,"Romania","Ashleyland",44.0239103677138
2014,"Belize","Brianview",44.02786263006544
2006,"American Samoa","Myersmouth",44.02935302989616
2018,"Portugal","New Julie",44.02970668455035
2015,"Antigua and Barbuda","Reyestown",44.03524025017894
2003,"Yemen","New Sherrytown",44.04419103590752
2008,"Nigeria","Braunshire",44.05891414364443
2006,"French Guiana","Lake Amy",44.05962252589996
2013,"Singapore","Curryland",44.05971625105864
2002,"Botswana","South Nancy",44.062906334753656
2017,"Czech Republic","Cherylland",44.06722283062293
2015,"Isle of Man","Ericview",44.07356268709302
2007,"Senegal","West Russell",44.10045316188664
2017,"Falkland Islands (Malvinas)","New Kimberlyberg",44.10515401029726
2019,"Palau","Cisnerostown",44.10908833647449
2007,"Venezuela","Port Heather",44.12183071579003
2014,"Albania","Gibsonbury",44.12445743396912
2001,"Sao Tome and Principe","Longfort",44.12467664065852
2014,"Kyrgyz Republic","Port Melissa",44.12743580147102
2012,"Albania","West Glennfurt",44.133474031784885
2016,"Italy","Romeromouth",44.13577697728003
2003,"Jamaica","Cohenton",44.140842049514575
2022,"Uruguay","Port Hollybury",44.14246648970667
2009,"Costa Rica","Danielleshire",44.14797705548016
2017,"Burundi","Lake Sandraview",44.15273121479986
2022,"Bulgaria","Brendabury",44.15328364743007
2016,"Australia","Port Justinland",44.15975194987909
2016,"Saint Lucia","Henryton",44.16042181364352
2009,"French Guiana","Diazchester",44.16255419271047
2018,"Kyrgyz Republic","East Jillian",44.16686680961135
2013,"South Georgia and the South Sandwich Islands","West Albert",44.168673906159256
2017,"Belarus","North Sarahfurt",44.17594210679816
2010,"Grenada","Harrismouth",44.19103647900892
2004,"Cape Verde","Rowlandborough",44.19272566210394
2022,"Azerbaijan","Lake Jesusport",44.20105736845719
2002,"Heard Island and McDonald Islands","East Kristin",44.20237717263193
2011,"Lesotho","Lake Williamstad",44.20242422014797
2011,"Macao","New Wendyborough",44.20568245723716
2019,"Greenland","Marieville",44.21092402831017
2004,"Reunion","Jonesland",44.21133781084239
2016,"Mali","Nielsenborough",44.21190205300803
2016,"Malaysia","East Kelly",44.22201437458008
2001,"Israel","North Sandra",44.22227039475548
2010,"Bouvet Island (Bouvetoya)","Lake Rebeccashire",44.223769612093314
2011,"Mexico","Lopezfort",44.22834398310778
2015,"Tokelau","South Randyhaven",44.22853183098237
2022,"Guinea-Bissau","North Kimberlychester",44.228773248968494
2008,"Maldives","Dylanview",44.23424279102387
2013,"Kuwait","North Christian",44.23429645491553
2003,"Switzerland","Alejandrostad",44.23515590777468
2008,"Panama","Johnsonfurt",44.23704287739262
2010,"Heard Island and McDonald Islands","Danielleberg",44.24234697008773
2013,"Aruba","Sanchezview",44.24589290506072
2021,"Maldives","South Michelleside",44.252627642886985
2012,"Uganda","East Eric",44.26183899002698
2009,"Rwanda","Delacruzside",44.262615308594405
2007,"Libyan Arab Jamahiriya","Jeremyland",44.28842921520045
2004,"Liberia","Rachelburgh",44.29576297301771
2013,"Sierra Leone","Jessicaburgh",44.31092453939903
2013,"Angola","Port Holly",44.313178938710976
2009,"Panama","Anneburgh",44.31481003799072
2022,"Ecuador","Castillofurt",44.31535299211361
2016,"Germany","South Bryan",44.31541005471219
2022,"Cook Islands","Port Emily",44.3195024383996
2015,"Liberia","Mccormickchester",44.32067122855422
2020,"Oman","Josephhaven",44.32085916066978
2021,"Montserrat","Michaelstad",44.32625779127108
2011,"Hungary","South John",44.32776617301418
2011,"Cameroon","Delgadoside",44.33147458064373
2019,"Slovakia (Slovak Republic)","Brittanyside",44.33416893528882
2020,"Tuvalu","Julieborough",44.34132430501855
2013,"Saint Vincent and the Grenadines","Williamsview",44.35080082647915
2002,"Saudi Arabia","East Thomas",44.35330708246752
2022,"Vietnam","Katelyntown",44.36312247589959
2009,"Canada","Lake Marilynchester",44.36488348873677
2018,"Cote d'Ivoire","Port Austin",44.36701740685822
2009,"Marshall Islands","Lake Danielstad",44.36759057484384
2006,"Sweden","Halltown",44.37431774400836
2013,"Indonesia","West Justin",44.37616646502596
2013,"Bahamas","Higginsburgh",44.37761605509398
2011,"Antarctica (the territory South of 60 deg S)","East Samantha",44.38793223920965
2010,"Chad","Castilloport",44.3886260580389
2013,"Christmas Island","New Emily",44.396293656238015
2007,"Northern Mariana Islands","South Connorview",44.398056195318006
2022,"Suriname","Dustinview",44.40272906076012
2009,"Central African Republic","Annetteland",44.403531463876256
2004,"Equatorial Guinea","East Crystalchester",44.4049794453424
2003,"Cambodia","North Cynthiashire",44.40721444463163
2006,"Saint Martin","West Garyview",44.41253679758776
2016,"Croatia","New Joshua",44.424074268007054
2003,"Falkland Islands (Malvinas)","Dominiqueport",44.4252201697461
2000,"Russian Federation","Lake Jon",44.42808240684613
2020,"Tuvalu","Wayneport",44.4287991716868
2010,"Saint Barthelemy","Rubioland",44.42908483041897
2019,"Greenland","New John",44.43420357676714
2020,"Bouvet Island (Bouvetoya)","Sallybury",44.43580712975115
2018,"Oman","West Michelemouth",44.43653182213709
2005,"Gibraltar","East Laurenville",44.44684367797658
2022,"Timor-Leste","South Michael",44.450912585119326
2015,"Morocco","Denisefort",44.46993824304423
2000,"Bosnia and Herzegovina","Vaughnbury",44.475166968969646
2014,"British Virgin Islands","New Amy",44.47524882272684
2006,"Brunei Darussalam","New Ashleymouth",44.4825040727699
2017,"Tonga","Morganmouth",44.48264136498931
2015,"United States Minor Outlying Islands","Brookston",44.48447896528038
2016,"Central African Republic","Karahaven",44.48467288501496
2003,"Pakistan","New Danielland",44.48909588258562
2008,"Dominica","Bakershire",44.49239723912727
2007,"Latvia","Stevensonberg",44.49944226067522
2018,"Saint Helena","New Alexatown",44.50415956441791
2016,"British Indian Ocean Territory (Chagos Archipelago)","South Mark",44.50419017570385
2020,"Finland","Debbiefort",44.50592360293073
2007,"Pitcairn Islands","West Jesse",44.51235571067448
2016,"Nauru","Lake Marioborough",44.51619109901635
2018,"Korea","Timothyside",44.5184865021327
2011,"Saint Vincent and the Grenadines","South Jody",44.51857825813752
2016,"Sao Tome and Principe","Kariborough",44.53476560020348
2010,"Uruguay","Caitlinberg",44.54033725638151
2002,"Marshall Islands","Port Robert",44.54465734033572
2003,"Libyan Arab Jamahiriya","East Mark",44.54547149647084
2012,"Russian Federation","Jacobhaven",44.55411583991816
2014,"Mongolia","Castillotown",44.55658965279788
2002,"Sierra Leone","Angiestad",44.559032836152056
2021,"Yemen","South Paula",44.56323596372301
2020,"Ireland","New John",44.56907539113314
2010,"Venezuela","East Kelseystad",44.56995425183187
2000,"French Polynesia","West Alyssa",44.57005083868081
2018,"Ghana","Longberg",44.57600096906623
2020,"Cape Verde","Port Julie",44.58119671832819
2000,"Marshall Islands","Howardfurt",44.58445717133198
2017,"Sri Lanka","Port Ronaldtown",44.58871321304093
2018,"Cuba","Welchville",44.59695562279962
2011,"Germany","Velasqueztown",44.60132680307261
2019,"Pakistan","Kennedybury",44.608025106023504
2006,"Guadeloupe","North Michaelfort",44.60989065604079
2020,"Lesotho","Batesport",44.610856841529895
2011,"United Kingdom","Port Brett",44.613631651094174
2011,"Croatia","Kristopherhaven",44.61803728811637
2020,"Iraq","North Jessicaton",44.62030169974028
2021,"Mexico","Billyshire",44.620303614689725
2021,"Botswana","West Kellymouth",44.64745456917627
2014,"Armenia","Antoniomouth",44.64899185917389
2015,"Cuba","North James",44.65153429400687
2001,"India","Marisafort",44.651891688790734
2017,"British Virgin Islands","South Dominiquefort",44.658988026769606
2002,"Brazil","North Tyler",44.6599300299377
2010,"Italy","North Kristina",44.674802303162274
2002,"Mongolia","Jonestown",44.68330991990196
2011,"Chile","Glennshire",44.6948673470145
2019,"United Arab Emirates","Jonland",44.69514432020362
2017,"Colombia","Woodmouth",44.69750835585924
2018,"Papua New Guinea","Summerton",44.7018284021483
2012,"New Caledonia","West Stevenshire",44.70574594399561
2003,"Argentina","Lopeztown",44.70863185328564
2000,"Trinidad and Tobago","North Daniel",44.71017766274647
2021,"Fiji","New Justinfurt",44.71701433826176
2022,"Montenegro","Port Cynthiafurt",44.71934503525033
2001,"Australia","New Aliciastad",44.71990361369195
2015,"Cape Verde","Danielland",44.72886735379016
2001,"Georgia","Hardyview",44.76220338414436
2002,"Netherlands Antilles","Brownside",44.7656154707368
2002,"Sierra Leone","Lake Ashley",44.76963371758638
2000,"Mauritius","Duffyburgh",44.77340799843444
2006,"Rwanda","East Audreyport",44.77588290439931
2003,"Angola","Staceyfort",44.79299846086307
2014,"Guernsey","Jamestown",44.79638777503985
2007,"Tuvalu","Shaneland",44.80907300255657
2006,"Haiti","Penamouth",44.80938851220899
2016,"Botswana","Carolineborough",44.81232457443055
2006,"United Arab Emirates","Fergusonbury",44.81333737956977
2016,"Maldives","West Brandon",44.8147618931536
2012,"French Guiana","Port Timothy",44.81934915562037
2000,"Slovenia","Alyssaside",44.82312521795188
2013,"Mexico","Mandyburgh",44.82884779932614
2006,"Wallis and Futuna","North Mariahaven",44.83368665644823
2016,"Rwanda","New Reneeborough",44.84727493002536
2009,"Paraguay","East Karen",44.849325774752494
2006,"Palestinian Territory","South Stephaniemouth",44.85885305758489
2006,"Georgia","Dawnview",44.86733116975865
2021,"Gabon","Danielleview",44.86941451247481
2002,"Western Sahara","South Jamesburgh",44.872253484474925
2005,"Switzerland","South Darin",44.87528594157553
2008,"Mauritius","East Ryanland",44.89173775084303
2016,"Saint Martin","Nicholemouth",44.89576981574354
2001,"British Virgin Islands","Penningtonberg",44.89627145010552
2001,"Austria","Davilachester",44.90419481537784
2009,"French Southern Territories","Hartmanburgh",44.90708207379591
2017,"Ghana","North Kristinfort",44.91767080966738
2000,"India","Port Jesus",44.92565398953636
2014,"Cayman Islands","Port Johnstad",44.92803174010872
2012,"Mayotte","Stacyton",44.92933471093236
2005,"Sri Lanka","East Natashabury",44.93169567087386
2003,"Sierra Leone","Port Elizabethstad",44.93696531627048
2017,"Armenia","Lake Michelle",44.94455095893628
2002,"Albania","Moraleschester",44.94622317468659
2007,"Tuvalu","South Davidport",44.95183959047791
2014,"Malta","Melindaview",44.95499101947767
2005,"Gabon","North Autumn",44.9555016649997
2016,"Micronesia","Greerfurt",44.95759991411901
2010,"Macao","Fritzton",44.95773791333091
2016,"El Salvador","Cameronville",44.95912276094845
2018,"French Polynesia","Port Kylemouth",44.96016595115335
2014,"El Salvador","Pamelabury",44.96023288670758
2006,"American Samoa","East Justinchester",44.96383422945291
2000,"Chile","Nicholsonland",44.97279335386858
2021,"Jamaica","Jacobbury",44.97313778661455
2014,"Panama","Sheaside",44.97383191140642
2005,"Moldova","Warrenmouth",44.98113573548673
2006,"Puerto Rico","East Heatherport",44.98295589607432
2002,"Saint Martin","North William",44.98459337351033
2000,"Solomon Islands","New Nicholaschester",44.986138629711405
2010,"Tonga","South Maria",44.98834611035358
2000,"Kuwait","Danielleside",44.99097624962696
2004,"Sweden","North Markhaven",44.99221039276232
2016,"Lebanon","North Davidmouth",44.99549377965439
2016,"Svalbard & Jan Mayen Islands","Port Jessica",45.00383691923098
2016,"Guatemala","Coxton",45.00689781611479
2019,"Myanmar","South Kimberlyview",45.015959224770526
2005,"Taiwan","New Brian",45.01785802041452
2005,"Saint Vincent and the Grenadines","Ortegaton",45.01937706789028
2012,"Guinea-Bissau","Josephview",45.03555146262218
2010,"Senegal","Patriciatown",45.04718754064807
2016,"Trinidad and Tobago","Joshuaberg",45.04893606984
2010,"Reunion","Lake Laurentown",45.05113269230308
2002,"Puerto Rico","Christinaview",45.05391946983293
2003,"Afghanistan","New Amandaport",45.05397810962574
2020,"Australia","Cruzchester",45.07305500528197
2019,"Vanuatu","Emilybury",45.07818002278377
2012,"Jordan","New Julie",45.08019807592389
2020,"United States Minor Outlying Islands","East Angelicamouth",45.08746798955156
2014,"Slovakia (Slovak Republic)","West Mark",45.08788726997051
2001,"Tajikistan","South Michelleburgh",45.092030010859006
2018,"Congo","Meganshire",45.097853382268646
2018,"Botswana","Waltermouth",45.10022368311785
2022,"Antarctica (the territory South of 60 deg S)","Sarahberg",45.101219098196296
2016,"Mauritania","East Julieburgh",45.10525798455565
2016,"Poland","Julieview",45.1062040986844
2004,"Congo","Wrightland",45.10757036225956
2016,"Ethiopia","Hallland",45.116091649759234
2012,"United States of America","Lake Tristan",45.119144173074346
2006,"Kiribati","North Matthewville",45.12288235775485
2012,"Congo","Lake William",45.12481773580793
2017,"Congo","North Laurabury",45.125265383435455
2015,"Cook Islands","Williamsmouth",45.126974436182266
2003,"Poland","New Thomasfort",45.13121850562194
2006,"Azerbaijan","Port Cody",45.14272374615885
2018,"Congo","East Donna",45.142911713913975
2021,"Finland","Williamchester",45.148082427164425
2017,"Jordan","Susanburgh",45.15716467258862
2000,"Iran","Fieldsside",45.16490105853829
2011,"Korea","East Michael",45.1727989363258
2016,"Gambia","Robertmouth",45.17716677706156
2003,"Belarus","Davisshire",45.17852077329018
2017,"Grenada","Lake Christy",45.17865912585077
2004,"Kazakhstan","Heatherside",45.1788847844733
2002,"Bhutan","Andrewbury",45.18336356080974
2020,"Gabon","Lake Ann",45.19260829724691
2009,"Hungary","Dakotaside",45.19753786009182
2018,"Palestinian Territory","Donaldhaven",45.2072186187723
2011,"Congo","Whitestad",45.21288213445261
2022,"Cayman Islands","Patrickhaven",45.21288438385483
2002,"Uganda","New Nicole",45.21401509570379
2013,"British Indian Ocean Territory (Chagos Archipelago)","Alexandrafurt",45.2143508928005
2007,"Guyana","Jasonmouth",45.21703220960926
2013,"Georgia","Rebekahville",45.2247610176147
2013,"French Polynesia","Lake Steven",45.22511637562728
2014,"Vanuatu","North Carolyn",45.235330983672775
2008,"Bulgaria","Sharpshire",45.23986796663869
2007,"Saint Helena","Brownhaven",45.24126242243122
2006,"Azerbaijan","Yvonneport",45.24224258005477
2005,"Vietnam","Shepardburgh",45.24323374109056
2001,"Norway","Samueltown",45.24864251703944
2020,"Armenia","Charlesborough",45.24958241256643
2003,"Venezuela","Sotoview",45.24972904485152
2001,"American Samoa","West Lisa",45.251760116830646
2020,"Lebanon","New Claudia",45.26362099589534
2001,"San Marino","North Brittany",45.268768767348114
2022,"Micronesia","Richmondburgh",45.27054572353939
2012,"Reunion","Brownberg",45.285027676189074
2010,"Solomon Islands","North Heather",45.30252517614374
2002,"Palau","Port Colleenville",45.30437011003669
2005,"New Zealand","East Hannah",45.304425184462055
2006,"South Georgia and the South Sandwich Islands","New Carolinemouth",45.3145578737145
2007,"Peru","Seanside",45.320462939841306
2016,"Congo","East Jenniferberg",45.3244915313362
2006,"Ethiopia","Port Karl",45.32768125981394
2009,"Djibouti","Dunnview",45.34833701690245
2007,"New Caledonia","North Anthonyburgh",45.349128883261486
2014,"Central African Republic","Katrinaland",45.35272007615832
2017,"Suriname","East Amber",45.35295207800126
2010,"Bulgaria","New Christopher",45.35464403488237
2007,"Angola","West Theresastad",45.35755667909492
2013,"Dominica","North Jose",45.3586606502464
2022,"Algeria","New Sandra",45.363407340716336
2004,"Sao Tome and Principe","Zacharytown",45.36447041673444
2008,"Dominica","Garyton",45.3654643499284
2008,"Saint Helena","New Kimberly",45.365767521538814
2007,"Somalia","Ambermouth",45.36602330847681
2001,"Mexico","West Ruthmouth",45.36635238946096
2003,"Holy See (Vatican City State)","West Steve",45.366803181888
2011,"India","Philipstad",45.38006215036134
2015,"Austria","North Derrick",45.381365997479726
2016,"Venezuela","Molinamouth",45.3883392063174
2015,"French Polynesia","West Lisa",45.39580397302666
2012,"Sudan","Port Henrychester",45.39646517516066
2009,"Nauru","Ianborough",45.40236527358957
2022,"Belize","Aarontown",45.406294178243
2021,"Qatar","North Garyland",45.40757493995952
2019,"Suriname","Christopherland",45.42767882478204
2008,"Somalia","Lake Michael",45.429374334356574
2015,"Timor-Leste","East Andreaborough",45.44080088896559
2001,"Kenya","Port Rhonda",45.443665653233445
2018,"Guadeloupe","Petersonton",45.44858872459947
2000,"Italy","Joelburgh",45.45128665057944
2011,"Montserrat","Michaelshire",45.46223196243474
2021,"Suriname","East Pamelafurt",45.46739632705288
2005,"Denmark","Reynoldsberg",45.46918825951544
2000,"Honduras","East Vincent",45.47015498580812
2005,"Seychelles","New Aimeeberg",45.47958689740295
2006,"North Macedonia","North Markport",45.48190416231208
2009,"Iraq","Levyton",45.48756170503983
2004,"Syrian Arab Republic","West Dustin",45.490348887782325
2012,"Guyana","Willisfort",45.49112987252021
2008,"Brunei Darussalam","New Kendra",45.4920737000946
2004,"Lebanon","Parkertown",45.50413949405757
2000,"Puerto Rico","New Meghan",45.50485660830224
2022,"French Guiana","North Justinton",45.50504015835472
2021,"Nepal","East Terri",45.50773672996996
2000,"Slovenia","Lake Donaldland",45.51509573963217
2021,"Israel","Brockberg",45.52116567957197
2012,"Bahamas","Larryborough",45.52819040021655
2004,"Guyana","North Brookemouth",45.530748605517935
2007,"Azerbaijan","Cookechester",45.5348555461018
2018,"Ethiopia","Garciaport",45.53735477597393
2011,"Chile","North Phyllisview",45.54086233596673
2015,"Turks and Caicos Islands","North Corey",45.54762442832921
2015,"Korea","Port Tracystad",45.55205372605119
2022,"Kenya","East Crystal",45.55778981175494
2012,"Singapore","North Michael",45.56003084776727
2022,"Albania","Susanland",45.563455579187
2012,"Cote d'Ivoire","Kingmouth",45.567334235818834
2013,"Monaco","Greenbury",45.57385572889007
2018,"Malaysia","North Johnville",45.580375204028606
2012,"Liberia","South Michael",45.58867594854286
2013,"Lebanon","Bakershire",45.59255778550039
2008,"Ecuador","South Kellystad",45.59712327528122
2022,"French Guiana","Guerrafort",45.59720714785861
2007,"Jersey","East Jamesstad",45.59895051206059
2012,"Chad","West Robertfurt",45.60834369925389
2008,"Reunion","Port Rileyland",45.613151098161794
