Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
37:15.8,Mccartymouth,Mexico,13.93546063,409.7858721,1.040869714,38.83905692,75.43750025,29.592508
46:59.1,North Jenniferport,Antarctica (the territory South of 60 deg S),9.01383745,405.4798015,0.552743446,67.94048206,78.92315163,39.13199715
56:42.3,Deleonfort,Myanmar,20.46443987,492.7307531,0.804646955,13.57982914,49.97516562,35.52908945
06:25.6,East Connieport,Nigeria,16.49064277,342.9100284,0.401366701,77.92341556,82.45958157,7.708279623
16:08.9,Port Richard,Falkland Islands (Malvinas),14.81303502,367.5803554,0.629470382,45.11319618,81.83200757,20.00606177
25:52.1,West Jamie,United States Minor Outlying Islands,11.42151653,487.3769846,1.131700573,38.55687875,34.83150674,39.24949676
35:35.4,East Karen,Antarctica (the territory South of 60 deg S),13.84063685,395.2928298,1.198537731,47.09721004,67.78146323,24.8278987
45:18.6,New Alexandratown,Bhutan,18.0012504,379.5189587,0.473804055,16.30163405,13.53552698,6.327255545
55:01.9,Stricklandside,Jordan,12.21609109,308.614605,-2.236500485,7.584171805,54.47584536,21.39956809
04:45.1,North Cheryl,Nigeria,-2.487517526,438.97791,-1.049799516,79.24783935,12.03445752,43.77499604
14:28.4,Lake Xaviermouth,Hungary,9.933944968,401.0125789,-1.019926701,17.19968379,62.51101505,45.9335565
24:11.7,Frenchport,Serbia,17.97649071,519.3749727,-1.065605409,20.20426359,33.90567474,35.30228988
33:54.9,New Bradley,Netherlands Antilles,12.72494884,478.9164244,-1.685965584,26.04536326,92.13173735,6.115074619
43:38.2,North Reneeburgh,Hong Kong,14.02505309,365.6902617,1.308740127,97.10583419,93.93808574,49.70806626
53:21.4,Nelsonfort,Brazil,20.46733563,422.7509736,0.594511151,52.01227389,15.04421114,27.80838187
03:04.7,Riosberg,American Samoa,13.516428,313.7268798,0.379459658,2.038569817,72.43314449,23.93510797
12:48.0,New Michellefurt,Seychelles,11.53628337,356.4701862,0.080456212,17.45768874,8.250356861,15.62888305
22:31.2,North Corey,Turks and Caicos Islands,24.28547912,366.3184785,0.573605776,94.94767875,93.50097834,45.54762443
32:14.5,East Corybury,Vanuatu,14.46289746,392.6171039,-0.912678961,99.80787031,53.73599878,11.29130368
41:57.7,Harrisville,United Arab Emirates,17.07879708,340.3317139,-0.380682848,17.95305421,65.58454298,8.00832743
51:41.0,Davidburgh,Togo,16.29042547,482.8997957,1.311070576,1.803796312,95.99148088,16.33492798
01:24.2,Watkinsport,Nicaragua,16.88207702,325.2857395,1.576026278,14.91904438,43.24453783,34.71892681
11:07.5,New Paulton,Sudan,16.56779167,337.7761834,-0.333608258,90.67297771,65.40098491,48.33173059
20:50.8,Frankchester,Wallis and Futuna,17.26082249,362.6024226,0.046658731,33.44436735,15.28866993,47.09755739
30:34.0,East Karenburgh,Cote d'Ivoire,12.12789975,370.341843,0.274505125,50.13706694,46.02424144,1.184610816
40:17.3,New Stevenville,Kyrgyz Republic,8.347638356,353.0057967,-0.162093504,46.2010537,57.40180696,49.52816954
50:00.5,Robinborough,Argentina,14.37713038,427.3412044,-1.072217741,54.84577924,1.340259883,2.191911052
59:43.8,Danielland,Cape Verde,12.45922889,508.9835081,0.128577574,17.0713112,12.53400783,44.72886735
09:27.1,South Deniseton,Hong Kong,18.92936351,450.9737896,-0.348440309,53.30733962,47.21257671,21.5265405
19:10.3,Richardshire,New Caledonia,10.12911719,358.1338995,-1.395983598,12.09168109,37.93597788,22.09524687
28:53.6,South Dawnbury,Puerto Rico,11.55791705,432.82934,-0.120355045,49.15723944,95.35901875,27.73351251
38:36.8,Alvaradoburgh,Finland,17.30202192,394.345683,-0.033829773,74.58187352,65.99393571,43.83603715
48:20.1,Bradyside,Hungary,8.911734626,441.8401772,-0.155564294,43.59828903,1.616582268,2.750210831
58:03.3,Farmerfort,Bolivia,17.14566167,391.3640399,-1.23936846,35.20804441,62.77271993,25.75344678
07:46.6,Lake Davidside,Nepal,13.14827657,500.0216797,0.196337408,41.61094886,47.27683064,47.721859
17:29.9,Weeksbury,United States of America,11.44180175,399.1654242,0.914602874,9.565614378,38.12911267,43.72911072
27:13.1,Michaelview,Malta,14.77543298,379.5967194,-1.38622622,33.27192019,99.78456357,3.86153956
36:56.4,West Timothyborough,Qatar,19.24046839,388.3166188,0.444773369,5.412838066,75.81477866,15.20912941
46:39.6,Port James,Mongolia,13.7635566,377.8586026,-0.842218138,62.92703435,23.16085887,35.64131951
56:22.9,Jamesside,Swaziland,14.3083548,429.1067607,0.006659109,99.71201738,56.70754035,48.64881076
06:06.2,Trantown,Reunion,14.4664216,312.5398703,0.384918916,33.49925304,88.8642938,41.37194725
15:49.4,New Brittany,Jersey,16.6015491,453.4036554,0.52122954,82.84219282,61.08727844,8.270439693
25:32.7,Medinaport,Guinea-Bissau,12.22995926,334.2290262,-1.750452952,11.58906468,20.90939666,37.02405985
35:15.9,East Timothymouth,Reunion,10.12655908,460.5099452,-0.786340101,32.49680102,44.63158369,24.12463266
44:59.2,Brewerchester,Cape Verde,14.53647679,444.8087005,0.399849291,27.10730085,4.970432356,46.03381782
54:42.4,Maryside,Haiti,7.115371136,392.9405623,1.571046172,56.75607505,65.98200359,48.28481902
04:25.7,Allisonport,Panama,14.50338783,417.9232896,1.842444833,15.89818668,95.18233725,0.592370501
14:09.0,Denisefort,Morocco,15.24764249,376.5388337,0.846245579,17.08194285,7.140727077,44.46993824
23:52.2,Stevenbury,Tajikistan,12.91795743,401.0588671,0.722945826,47.12972244,5.553340991,2.489653437
33:35.5,Lake Alexanderberg,Western Sahara,11.39287067,347.2309543,0.46084098,57.8966562,88.18570908,34.59570811
43:18.7,Garrettland,Greece,17.18480462,427.234354,-0.276402757,79.97336347,34.41112626,37.5565567
53:02.0,Lake Carlostown,Saudi Arabia,13.98212171,395.0846745,1.312401753,91.12233593,93.1487375,33.80411851
02:45.3,East Donnaview,Tajikistan,12.04976702,451.9499094,-0.77194699,26.62204475,30.59378994,27.52001351
12:28.5,South Timothy,British Indian Ocean Territory (Chagos Archipelago),11.99511957,384.9475861,-0.14356296,49.37084299,49.18754867,16.72016671
22:11.8,Joshuastad,Haiti,15.75181872,422.47981,-2.29341864,37.68226002,6.786893834,21.95092562
31:55.0,Port Jefferyland,Malaysia,12.90721735,302.1488767,0.546202238,24.28197608,90.94739308,14.52655555
41:38.3,Millertown,Svalbard & Jan Mayen Islands,9.80501345,415.016026,-0.112430969,73.19895989,74.49104455,14.74379178
51:21.5,Rogersfort,Saint Martin,19.84349753,408.5615972,-0.527768382,51.86938,96.37100685,5.861867593
01:04.8,South James,Tokelau,19.32992838,472.9301054,0.23376567,42.11686055,77.45281316,16.34167012
10:48.1,Port Victoriashire,Ecuador,16.87678607,355.6400519,1.570003231,7.80565702,33.15411663,45.91367507
20:31.3,South Jacob,Uganda,18.80080639,396.1716124,-0.580030571,71.8026522,39.84456247,2.598218788
30:14.6,Joseview,Philippines,13.93353611,456.8320005,1.297259659,69.22373489,48.65711775,31.7293765
39:57.8,Cunninghamton,Liberia,17.39541806,433.3596016,0.075785037,7.543188514,86.73928875,1.587145036
49:41.1,Briantown,Egypt,9.089563302,439.7381469,-1.01079646,61.04816373,43.12447686,47.07106779
59:24.4,West Marktown,South Africa,27.54823332,440.0753119,0.757259298,71.17959265,58.41126274,36.10642152
09:07.6,South Marcusmouth,Venezuela,14.46016191,362.4081251,0.738481297,7.804489791,77.21192311,37.09904133
18:50.9,Summerfort,Argentina,8.527750121,349.7947233,-0.703783341,67.68955264,77.85800423,13.95416344
28:34.1,New Carla,Saint Barthelemy,8.721128329,359.8111182,0.07560605,21.46562341,90.09326309,20.89269844
38:17.4,Martinburgh,Luxembourg,8.279202204,375.676021,1.171279082,85.71059611,4.566098451,37.38818871
48:00.6,Cooperland,Rwanda,22.70497227,385.4802137,0.009526672,86.5442148,75.56758542,12.09636495
57:43.9,Kellyfurt,Marshall Islands,11.06929681,396.8715325,0.286145648,56.71098132,25.22547796,31.48058025
07:27.2,Kimberlystad,Canada,11.85544758,401.7988635,0.141529406,5.05696237,14.20079455,48.07514096
17:10.4,Shawnfurt,Ukraine,22.12443023,462.2723872,0.763308166,57.09078887,92.58844749,31.98722727
26:53.7,Dalefort,France,17.04589325,493.0450791,1.542928757,44.93886645,34.47190386,36.73659337
36:36.9,Port Danabury,Czech Republic,13.91216979,386.290207,1.043087447,98.91185705,44.55247335,42.54606239
46:20.2,Santanaton,Kiribati,6.466185631,374.5100045,-0.682113182,54.39884643,15.49338749,15.4357982
56:03.5,Mckinneyhaven,Bahamas,25.41235242,415.0251923,-2.829577729,62.38200605,83.2637026,12.14584641
05:46.7,Leeside,Jersey,15.28985993,466.3314756,0.48923368,21.64826868,57.9368969,7.492676635
15:30.0,Lake Kathryn,Micronesia,6.137658897,359.8735658,-1.178045768,96.52378648,30.24520548,21.54537576
25:13.2,Lake Joshua,Guinea-Bissau,10.60486747,357.9594788,-1.332846838,55.87956802,69.46941865,36.54139422
34:56.5,Kanefort,Korea,20.778939,432.6077395,-0.196744812,8.596030663,65.31433906,18.48929314
44:39.7,Port Stevenborough,Svalbard & Jan Mayen Islands,14.14751822,334.9574264,-1.712413957,39.41519106,32.36394671,9.488876629
54:23.0,Port Jonathanstad,Ethiopia,12.18852988,369.5846989,-1.244021967,54.43679297,43.8420871,38.35311404
04:06.3,Wardmouth,Trinidad and Tobago,13.8849232,514.5461012,0.476150877,44.56247893,53.02682072,2.445539892
13:49.5,Port Andreaberg,Japan,14.80883616,395.4574815,0.743950635,94.20469437,8.230567886,19.3535692
23:32.8,Ronaldtown,Canada,18.34196171,446.4004371,0.365060051,84.50366827,29.78882649,27.22836697
33:16.0,New Abigailmouth,American Samoa,13.36558596,349.5977318,-1.405267157,9.203166514,48.32160381,1.102767973
42:59.3,Grahamville,Turkmenistan,17.38734955,411.1647409,0.004237274,53.32617622,43.17389947,49.40657391
52:42.6,Lopezton,Sao Tome and Principe,1.048325537,399.3433215,0.990781929,23.94951184,89.29873157,49.38348827
02:25.8,Port Gerald,Nepal,17.40959513,363.9168109,-0.515369039,68.8902467,75.48033081,1.409564273
12:09.1,North Jeffton,Saint Martin,15.1022878,338.3348642,0.357973681,15.26295077,7.858400612,12.51622133
21:52.3,Lake Jeffrey,French Southern Territories,17.8254037,423.2834134,0.640926248,63.36038117,60.13288883,2.767321602
31:35.6,Shawnshire,Germany,10.57051841,384.4712436,-0.34839204,68.93000679,99.51383722,5.202911146
41:18.8,Garzafurt,Rwanda,15.09930324,291.5187766,-0.603508695,93.50549641,44.95736,20.5613651
51:02.1,Lake Whitney,Liberia,20.09355058,315.309942,-0.333225032,75.7042623,21.4542251,49.93802183
00:45.4,Gillfurt,Poland,8.223812446,315.028706,0.61197776,45.23634965,21.04262159,33.82316711
10:28.6,West Davidfurt,Solomon Islands,14.37540628,404.1018791,-0.361845087,60.09139835,75.0628832,6.142120237
20:11.9,Rodriguezton,Belgium,11.89791974,384.5880885,-1.303193279,12.48894053,64.8369502,27.5695371
29:55.1,North Jamesmouth,Guam,11.75454877,391.4070999,0.564969139,67.24661426,32.91468574,15.51481333
39:38.4,Wrighthaven,Sweden,18.34847053,383.2284,1.69830111,96.46115773,8.951548523,4.349301221
49:21.7,New Heatherchester,Cyprus,19.65180711,433.4879944,0.984293684,36.27275816,37.11858399,49.25891136
59:04.9,Lyonsville,Ghana,15.83292488,363.8042474,0.051024054,66.82593243,94.42552663,40.14830988
08:48.2,Sharifort,Grenada,9.647907619,450.6246208,0.454169718,36.66784328,67.29309276,47.88662505
18:31.4,Montgomeryport,Montserrat,3.546890745,403.0207376,1.515768735,73.06635357,79.0261597,24.18264627
28:14.7,Port Edwardton,Brazil,18.87485067,364.2587425,-3.178502626,68.86369617,42.433007,14.81506892
37:57.9,Deniseborough,Australia,17.0408225,445.3050903,-0.204016316,29.07483105,47.28596497,34.17328609
47:41.2,Nielsenborough,Mali,21.35583492,437.3343381,-1.534059815,15.18098498,88.0475751,44.21190205
57:24.5,Bennetthaven,Burundi,9.854994747,374.2586743,-0.697446977,38.42617446,66.76091059,18.55872698
07:07.7,Port Wesleyhaven,Nauru,18.19240479,407.5523038,-0.568289419,54.52581982,19.96624988,0.623854666
16:51.0,East Devinville,Croatia,14.80107183,330.2807046,0.630019135,93.70964559,22.05897504,48.92695737
26:34.2,Jenniferside,Andorra,15.48348688,435.1220208,1.183917759,0.036806435,17.93264252,12.2349055
36:17.5,South Brittany,Ethiopia,16.51141956,404.9957912,1.009956298,14.90395326,91.58187398,25.0112607
46:00.8,Ramirezborough,Ghana,9.619250683,391.7031729,-0.068342941,63.37845181,60.25194473,43.71341381
55:44.0,North Timothyburgh,Jersey,14.02835866,393.3265515,0.525846221,24.82989514,79.20188307,37.29540157
05:27.3,Nicholemouth,Saint Martin,18.98025541,385.6627294,-0.443163755,60.80320853,73.88122301,44.89576982
15:10.5,West Alyssaburgh,India,13.55687387,397.4594115,0.366069151,58.00850273,41.12565906,16.26219821
24:53.8,Schwartzview,Samoa,14.39411045,383.0109889,0.982517977,16.68157719,23.16060306,34.36590201
34:37.0,Bryanland,Saint Helena,5.270368763,346.490974,0.199805909,50.67615811,6.612685762,30.10291615
44:20.3,Jarvismouth,Indonesia,13.55550596,396.9121339,-1.645908965,19.67802033,2.367376937,18.74284289
54:03.6,Port Shawn,Estonia,11.18071745,413.2265696,-1.013852786,12.27631605,86.98970976,35.81402916
03:46.8,Rothton,Guinea,21.60934877,402.6064707,-1.512877611,32.56188803,69.00163785,32.41599006
13:30.1,Stephanieburgh,Reunion,13.03683921,387.3510727,-0.002791747,65.40604311,11.4641467,37.88517463
23:13.3,Port Kylefurt,Slovakia (Slovak Republic),15.58358314,415.7824646,-0.164127048,31.9958338,90.64576268,28.75946448
32:56.6,Spearschester,Pakistan,13.30615073,449.0826474,1.028335258,71.66756111,88.68287243,33.99907056
42:39.9,Robertmouth,Bhutan,14.26940338,353.1575752,0.538856029,25.79535752,12.30532357,20.04283506
52:23.1,South Christineview,Guam,22.48138079,434.3771062,0.437182091,44.66571368,93.96365841,42.52584088
02:06.4,Lake Melissamouth,United States Minor Outlying Islands,3.957698054,369.2028839,-1.610892965,97.87082948,51.51741487,33.5932806
11:49.6,Aliciaborough,Benin,16.83538741,446.4092283,1.48818254,8.805289453,1.418105205,1.335861283
21:32.9,Maldonadoville,Tajikistan,17.57768371,402.8917228,-0.745405857,75.57623549,84.63344518,46.30232052
31:16.1,South Claudiaville,Cote d'Ivoire,8.297660804,423.1138182,-1.302683229,92.03416098,1.9697535,24.37863684
40:59.4,Laurenstad,Latvia,16.41811505,384.8413104,0.127316603,99.32479021,7.463099198,14.54378504
50:42.7,North Davidmouth,Lebanon,15.46058807,438.8918742,-0.119237572,90.50145781,6.979005947,44.99549378
00:25.9,Ambermouth,Western Sahara,18.01532957,434.5461059,-0.216518069,4.562891971,42.07752927,31.12469266
10:09.2,Christopherbury,American Samoa,22.22828746,329.2487334,-0.553779354,6.777227772,61.41700185,25.18619609
19:52.4,Santosbury,Kenya,23.0738878,346.4720846,0.416555652,18.53218502,87.29001525,31.69080228
29:35.7,Jeremyburgh,Togo,12.47184862,355.7296171,-1.672052643,34.12664884,96.67069348,7.663763209
39:19.0,Robertmouth,Gambia,14.36442113,516.190355,-0.80639932,25.10623339,94.96470999,45.17716678
49:02.2,North Susanchester,Finland,11.89279669,416.0006481,1.394112595,61.58411423,47.03875572,24.99872089
58:45.5,West Matthewshire,Sierra Leone,16.0261457,362.3952976,-1.376013327,58.50461871,60.07985114,11.71381752
08:28.7,Perezville,Thailand,21.61697752,380.3161583,0.163338841,87.70368418,8.580855824,35.63275819
18:12.0,Joshuaburgh,Saint Lucia,19.20478831,451.8516551,-1.226118049,91.62520674,76.30548541,32.68803384
27:55.2,Browningstad,Croatia,8.19337707,399.1086704,0.131515415,47.9775942,84.84525847,42.44635385
37:38.5,North Tylerburgh,Austria,14.7324631,374.1612937,-0.421783909,73.2088392,77.61844736,31.91814055
47:21.8,Port Patty,Puerto Rico,25.76171997,356.5678423,0.008048252,44.83537839,52.58553089,13.32169404
57:05.0,Lake William,Lithuania,21.19706172,324.1350317,0.477791886,42.74808892,3.098513745,1.36808705
06:48.3,Maldonadoburgh,Saint Helena,3.362480954,276.0964073,1.822481534,50.10935723,74.75003531,37.27647223
16:31.5,Jacksonburgh,Sudan,18.00474457,376.7615093,-0.771199854,35.17807228,90.35730904,27.79162932
26:14.8,West Charles,Congo,13.14513038,337.6165746,0.146600576,35.32255563,99.46261445,7.929495489
35:58.1,North Jackville,Canada,9.615206982,357.7311641,0.061910295,42.32280145,21.56599015,20.01910557
45:41.3,Aguilarfort,United Arab Emirates,12.27914044,439.8666049,-0.785000478,62.74595828,47.93444694,47.96953316
55:24.6,Port Ginaberg,New Zealand,8.433681157,472.1764477,-1.090532988,20.21490934,30.17833715,6.322782245
05:07.8,South Brian,Netherlands Antilles,10.29373556,463.6801095,0.086070494,84.39987551,29.77963622,29.23077863
14:51.1,Jackmouth,Guinea,21.24574138,393.6840231,-1.900499577,17.39728124,23.6871997,47.65799685
24:34.3,Simpsonborough,Bahrain,13.09927713,417.0218806,-0.164889338,3.614161943,23.00373364,4.055662389
34:17.6,North Mitchellton,Belize,14.44434109,489.5836549,0.176376513,72.2040179,39.28583206,2.035437609
44:00.9,Lake Rebeccamouth,Cameroon,11.95203557,412.9861677,0.042115789,14.95789169,95.7483274,34.32885205
53:44.1,Williamsport,Korea,17.40825962,326.9938563,-0.881525478,73.7179651,40.4889539,24.5760771
03:27.4,West Samuel,Macao,14.78145629,412.3377765,0.22578927,2.222511208,88.75129042,25.80978457
13:10.6,Garciaville,Bahamas,7.79834507,448.2035695,-0.118090455,94.54997524,12.21343251,31.05818597
22:53.9,Sarahport,Azerbaijan,18.87260895,329.4876146,-0.493092869,61.89021469,76.86680369,31.84237524
32:37.2,Theodoreberg,Chile,21.10014553,330.5874369,0.400013571,21.9730929,64.32368181,37.44493936
42:20.4,Johnsonview,Fiji,12.52561623,222.1049428,-2.879191233,28.13211758,23.92264437,36.82563026
52:03.7,Pollardview,Lithuania,12.0711433,489.4150019,-0.486121491,47.34762522,1.656218908,23.18884059
01:46.9,Angelashire,Namibia,18.78875183,361.6277936,-0.648121581,52.95639222,98.4448664,35.61874851
11:30.2,Annettebury,Niger,22.26908305,375.8006622,0.070429846,34.57174569,64.26645118,34.50929001
21:13.4,South Bryan,Germany,22.16698842,334.6169702,-0.97362756,69.99520319,35.91343268,44.31541005
30:56.7,New Jacquelinehaven,Jamaica,13.24892415,396.8945132,0.169099095,73.42549779,49.47482398,28.97529742
40:40.0,Port Stevenside,Antarctica (the territory South of 60 deg S),14.87156086,415.3252306,0.577764896,80.35854825,74.11127792,23.06650982
50:23.2,Swansonmouth,Egypt,12.90963156,351.4016537,0.446637672,49.94021712,62.94896288,16.56802984
00:06.5,Stricklandton,Ghana,22.59459195,403.648756,0.545427254,65.2534554,99.41548663,37.63272303
09:49.7,Kellybury,Iran,5.432480187,365.3355903,-0.902259296,25.96913165,11.59311215,13.96406503
19:33.0,Earlville,Brunei Darussalam,19.9802295,355.5441787,0.160641722,77.27338356,33.2210335,42.17123969
29:16.3,Chapmanshire,Cyprus,23.52892974,461.6968555,0.459493268,47.11598933,22.71031652,16.58845538
38:59.5,Matthewborough,Puerto Rico,14.53650529,328.1418749,-0.363246546,39.96529489,55.85432422,33.44105008
48:42.8,Emilystad,Nicaragua,3.181119664,428.1562934,0.263926108,25.31766579,57.8586992,11.39834185
58:26.0,Jonathanland,Gabon,21.38633373,429.980672,0.146927707,40.10898966,57.64722557,37.91447792
08:09.3,Lake Patty,Antigua and Barbuda,17.64428822,400.3312391,0.844780662,52.17920577,74.62769922,28.43118478
17:52.5,Evansshire,Puerto Rico,12.26912986,398.3943203,-0.84590869,92.20546266,85.80890327,46.66956802
27:35.8,Port Davidside,Uruguay,21.35592658,295.2857624,-0.285222839,53.1770701,85.52224878,35.87244897
37:19.1,West Danieltown,Oman,20.64584672,374.8861455,2.554735355,64.11164345,54.11162523,14.15890673
47:02.3,Cameronville,El Salvador,21.20637206,443.0127563,-2.16857711,83.96123607,48.2762959,44.95912276
56:45.6,East Amanda,Netherlands,16.85496235,334.2661255,-0.765010293,33.96304618,58.06035099,41.25353162
06:28.8,East Antonio,Chile,18.20637923,420.0167483,-0.546069405,28.40933677,87.7621855,18.20738701
16:12.1,Kaylaville,Western Sahara,17.83956688,343.0276884,0.644181302,87.60037597,10.57300434,39.20077721
25:55.4,Patrickburgh,Rwanda,16.60728085,363.0197638,0.215006845,90.31811739,21.25471967,27.11064779
35:38.6,Hughesland,United States of America,21.97349416,345.1652678,0.330540528,11.48569874,8.936073471,4.094263571
45:21.9,Parkerstad,United Arab Emirates,8.786700852,338.0658239,-1.105860328,68.67626467,55.20262109,7.739977176
55:05.1,Johnport,Guinea,12.64039819,412.5016649,2.001721292,46.61968594,2.530447207,27.89968429
04:48.4,Carlabury,Niger,14.36326909,401.8554181,0.271588248,19.49418623,53.34920178,8.976070755
14:31.6,North Matthewview,Guatemala,8.798274044,429.3270903,-0.574973919,87.9212519,72.99391265,3.221761141
24:14.9,Grantborough,Iceland,14.43703876,414.1424162,0.183121752,65.05744475,35.61946366,37.01511289
33:58.2,South Jamesbury,Saint Lucia,11.32699655,374.0046903,-0.044467531,18.44504239,90.28965624,14.58090953
43:41.4,South Michaelton,Sweden,16.09623841,398.368219,-1.223187729,64.95764702,75.78660828,21.03835113
53:24.7,Lake David,Greece,15.92855525,505.0495949,0.195633011,73.38105646,90.85169962,25.02028243
03:07.9,South Evan,Grenada,7.045247323,450.4902071,1.638885571,56.86320636,28.05714945,27.38939342
12:51.2,Meganton,Slovakia (Slovak Republic),19.51646383,419.2518685,-0.312989958,68.50219054,35.13801556,10.12166127
22:34.5,Martinezbury,France,10.43563287,454.1712299,1.200004982,55.55599275,62.39219683,34.46915599
32:17.7,South Danielmouth,Aruba,11.91216427,396.8126925,0.028205501,9.650232435,73.25277078,20.23666731
42:01.0,East Stevenmouth,Belgium,18.86389957,389.8059292,0.089291075,29.13469858,37.05415183,24.76959496
51:44.2,Vangmouth,French Guiana,16.5747861,380.2702098,-1.062745776,57.95447387,69.35171506,48.20935842
01:27.5,South Mark,British Indian Ocean Territory (Chagos Archipelago),16.54741785,379.0560947,0.432250145,15.15540316,80.4703193,44.50419018
11:10.7,Lake Mallory,China,12.29518436,452.5035694,1.320857869,14.07728768,67.39865852,17.85183434
20:54.0,Linborough,Cambodia,21.23331261,321.8113606,1.722814687,87.99311922,6.546820423,18.60006373
30:37.3,Wiseville,Congo,12.367394,404.8700472,-1.618655084,9.703685931,2.479084857,8.236254414
40:20.5,Thomasmouth,United States Virgin Islands,14.3386186,338.7510307,-0.537954121,74.61516377,66.34486237,16.58012922
50:03.8,Woodhaven,Australia,9.506597373,329.8435528,-0.562585923,88.94015026,25.13102581,4.625054996
59:47.0,East Matthewbury,Gambia,16.19111314,446.7267657,-0.586623522,92.85864038,45.2237604,34.33105358
09:30.3,Shawshire,North Macedonia,18.55379442,321.5767648,1.55159807,61.79077189,29.97483335,19.50575346
19:13.6,South Angelamouth,Canada,16.52205519,392.827575,-0.412017241,26.90479907,16.83528975,43.55368554
28:56.8,South Lance,Niue,18.12796012,509.9999169,1.023386477,22.2984121,88.04210169,37.45263382
38:40.1,Torresburgh,Madagascar,19.02360059,404.0418173,0.949692548,64.64498899,71.63655995,16.38059222
48:23.3,Kerrhaven,Anguilla,14.81519737,412.8588278,-1.25068236,34.9074258,64.59379353,2.713391162
58:06.6,North Daniel,United States Minor Outlying Islands,19.00844394,364.9659426,-0.25265998,27.31760866,20.5848943,27.1273828
07:49.8,Williamsburgh,Maldives,16.11494963,367.9989719,0.112485588,61.35087682,90.0824666,31.89739183
17:33.1,Stewartland,El Salvador,22.9921888,440.3256598,0.207613436,53.1596065,98.39437009,5.356161829
27:16.4,Hensonburgh,Pakistan,21.76370728,419.4986505,-0.054337042,91.70132989,45.70926127,11.71797129
36:59.6,Stephanieland,Guernsey,11.2080967,379.0350832,-0.175126516,56.64591992,13.14917968,31.10957064
46:42.9,Sarahton,Saint Vincent and the Grenadines,16.30093558,438.7003517,1.870062161,87.71857814,28.99999359,16.26764931
56:26.1,Ballstad,Liechtenstein,21.17223042,400.2562082,1.281177392,67.04809166,38.1133995,19.3192395
06:09.4,New John,Central African Republic,20.02948143,363.5674506,0.44776466,85.56457314,54.61057494,29.60288967
15:52.7,Romeromouth,Italy,13.54833329,382.2863161,0.267714898,14.83802714,66.93971507,44.13577698
25:35.9,South Joshuaville,Iraq,6.332099437,405.5927919,-1.115664895,42.94863895,53.60525188,37.06494041
35:19.2,Kariborough,Sao Tome and Principe,12.20872758,458.9717913,0.823960078,43.28310883,95.71993681,44.5347656
45:02.4,Port Willieville,Burkina Faso,16.55667572,386.1579385,0.534888491,14.39208066,82.67153117,19.9304775
54:45.7,Lake Thomasport,Antarctica (the territory South of 60 deg S),9.839407882,391.4726159,0.764901859,3.243281951,54.62518059,21.5268991
04:28.9,South Michaelview,Saint Lucia,12.20436519,363.8935205,0.161808494,70.72278299,21.44118947,39.63077526
14:12.2,Alexisland,Antarctica (the territory South of 60 deg S),9.831574327,366.307961,0.08827168,50.21767892,25.87341316,20.32996081
23:55.5,Halltown,Botswana,23.83575573,437.4264046,-0.947838675,91.06597765,18.64026905,2.344226081
33:38.7,Coxborough,Liechtenstein,13.21605974,420.272601,0.665475696,23.18627427,93.271153,9.961827298
43:22.0,Smithshire,Nigeria,5.965126043,399.7637495,-0.854324632,27.17653692,59.0026732,23.7803773
53:05.2,Gibsonchester,Mexico,12.32351068,398.3484592,-0.040561258,21.90026181,48.65702735,1.2172148
02:48.5,West Brandon,Maldives,9.689872869,379.3947189,0.527233431,32.24918473,40.90475942,44.81476189
12:31.8,South Joseph,New Caledonia,15.70089022,462.7980586,-0.37162094,56.68704862,77.74874679,49.64352229
22:15.0,Michealstad,South Africa,5.438840882,460.5214791,2.077762081,42.67998218,89.36458783,2.20898152
31:58.3,Julieview,Poland,11.77698817,410.6925145,1.760847311,40.77921158,34.19545739,45.1062041
41:41.5,Pereztown,Nigeria,20.15289859,457.0272608,-0.478574931,97.22942898,43.98254291,35.99587311
51:24.8,West Kevinburgh,Estonia,14.77705376,372.5110021,0.002056855,99.8012348,62.11638253,18.40981887
01:08.0,Smithshire,Bahamas,20.12109415,407.717904,-0.029695028,98.30964204,64.27097869,1.658737807
10:51.3,Rachelport,Northern Mariana Islands,18.32126511,439.5341313,0.202791768,52.31094414,31.55089698,11.63129079
20:34.6,Amandashire,Brazil,13.08988395,489.7735077,-0.835147752,38.57258658,47.94155422,1.556451199
30:17.8,Tamaraside,Uzbekistan,22.80893435,416.9479869,0.154542244,49.64931764,42.48885174,25.37230891
40:01.1,North Adriana,Guernsey,15.69170098,434.1894026,0.616887739,54.36005346,69.72284277,13.5214516
49:44.3,Amyport,Cape Verde,15.35835515,426.1274221,0.811867882,69.45866013,65.74046899,19.24266206
59:27.6,Elizabethfort,Barbados,9.911634415,443.0210802,2.155960677,33.0844623,27.43867919,26.85245558
09:10.9,Williamsport,Turks and Caicos Islands,18.18802518,376.5174751,0.62091329,92.10373987,43.84430138,18.21034393
18:54.1,South Christinestad,Lao People's Democratic Republic,12.42123207,440.7241252,-1.033948866,52.86794332,50.82395636,3.37917495
28:37.4,Robertchester,Iceland,17.87816658,332.5855019,1.03455946,44.13548782,20.45608991,12.2017682
38:20.6,West William,Montserrat,13.71842248,489.6042156,-2.524380696,86.41661831,89.6253862,14.07067684
48:03.9,Joshuahaven,Bahamas,20.53602632,424.8690164,0.071099501,30.17975623,17.0493302,28.02971424
